,0,1,2,3,4,5,6,7,8,9,10
0,-1666.2828639703803,-0.029761904761904767,-0.07738095238095238,-0.04166666666666666,-0.011904761904761918,-0.05,-0.05,-0.05,-0.05,0.0,0.0
1,-1038.5841944591666,-0.011904761904761918,-0.053571428571428575,-0.13690476190476192,-0.023809523809523808,-0.05,-0.05,-0.05,-0.05,0.0,0.0
2,-145.40651042948593,-0.07142857142857142,-0.07142857142857142,-0.035714285714285726,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
3,-1484.2200214953918,-0.047619047619047616,-0.06547619047619047,-0.029761904761904767,-0.09523809523809523,-0.05,-0.05,-0.05,-0.05,0.0,0.0
4,-1666.2828639703803,-0.11904761904761904,-0.053571428571428575,-0.029761904761904767,-0.07738095238095238,-0.05,-0.05,-0.05,-0.05,0.0,0.0
5,-7037.1367169856385,-0.04166666666666666,-0.06547619047619047,-0.023809523809523808,-0.11309523809523808,-0.05,-0.05,-0.05,-0.05,0.0,0.0
6,-2485.5656551082793,-0.06547619047619047,-0.07142857142857142,-0.07738095238095238,-0.01785714285714285,-0.05,-0.05,-0.05,-0.05,0.0,0.0
7,-482.87438788221334,-0.11904761904761904,-0.035714285714285726,-0.07738095238095238,0.0,-0.05,-0.026190476190476195,-0.05,-0.026190476190476195,0.0,0.0
8,-1666.2828639703803,-0.09523809523809523,-0.053571428571428575,-0.04166666666666666,-0.029761904761904767,-0.05,-0.05,-0.05,-0.05,0.0,0.0
9,-1484.2200214953918,-0.06547619047619047,-0.07738095238095238,-0.07142857142857142,-0.01785714285714285,-0.05,-0.05,-0.05,-0.05,0.0,0.0
10,-1302.1571790201415,-0.07738095238095238,-0.07738095238095238,-0.029761904761904767,-0.08333333333333334,-0.05,-0.05,-0.05,-0.05,0.0,0.0
11,-2407.1057458460564,-0.005952380952380959,-0.07142857142857142,-0.059523809523809534,-0.08928571428571427,-0.05,-0.05,-0.05,-0.05,0.0,0.0
12,-1342.9346533269272,0.0,-0.07738095238095238,-0.07142857142857142,-0.07142857142857142,-0.05,-0.05,-0.05,-0.05,0.0,0.0
13,-14228.618994751974,-0.023809523809523808,-0.08333333333333334,-0.08333333333333334,0.0,-0.05,-0.05,-0.05,-0.0023809523809523864,0.0,0.0
14,-2303.50281263332,-0.01785714285714285,-0.06547619047619047,-0.029761904761904767,-0.17261904761904762,-0.05,-0.05,-0.05,-0.05,0.0,0.0
15,-2485.5656551082793,-0.08333333333333334,-0.08928571428571427,-0.07738095238095238,0.0,-0.05,-0.05,-0.05,-0.05,0.0,0.0
